Matériel;Jour_semaine;Ligne;Tranche_horaire;Fréquentation;Niveau_fréquentation
standard;Lundi-vendredi;12;20:00;faible;1.0
standard;Lundi-vendredi;56;15:30;faible;1.0
standard;Lundi-vendredi;12;21:00;faible;1.0
standard;Lundi-vendredi;56;16:30;faible;1.0
standard;Lundi-vendredi;12;21:30;faible;1.0
standard;Lundi-vendredi;56;18:30;faible;1.0
standard;Lundi-vendredi;12;22:00;faible;1.0
standard;Lundi-vendredi;56;23:00;non ouvert;
standard;Lundi-vendredi;12;23:00;non ouvert;
Articulés;Lundi-vendredi;57;05:30;faible;1.0
standard;Lundi-vendredi;12;00:00;non ouvert;
Articulés;Lundi-vendredi;57;06:00;faible;1.0
standard;Lundi-vendredi;13;08:00;faible;1.0
Articulés;Lundi-vendredi;57;06:30;faible;1.0
standard;Lundi-vendredi;13;12:00;faible;1.0
Articulés;Lundi-vendredi;57;07:30;haute;3.0
standard;Lundi-vendredi;13;14:00;faible;1.0
Articulés;Lundi-vendredi;57;14:00;faible;1.0
standard;Lundi-vendredi;13;15:00;faible;1.0
Articulés;Lundi-vendredi;57;19:00;faible;1.0
standard;Lundi-vendredi;13;19:00;faible;1.0
Articulés;Lundi-vendredi;57;20:00;faible;1.0
standard;Lundi-vendredi;13;21:00;non ouvert;
Articulés;Lundi-vendredi;57;20:30;faible;1.0
standard;Lundi-vendredi;13;00:00;non ouvert;
Articulés;Lundi-vendredi;57;22:00;faible;1.0
standard;Lundi-vendredi;13;00:30;non ouvert;
Articulés;Lundi-vendredi;57;22:30;faible;1.0
standard;Lundi-vendredi;14;06:00;faible;1.0
Articulés;Lundi-vendredi;57;23:00;faible;1.0
standard;Lundi-vendredi;14;11:30;faible;1.0
Articulés;Lundi-vendredi;57;23:30;faible;1.0
standard;Lundi-vendredi;14;13:30;faible;1.0
standard;Lundi-vendredi;59;10:00;faible;1.0
standard;Lundi-vendredi;14;14:30;faible;1.0
standard;Lundi-vendredi;59;13:30;faible;1.0
standard;Lundi-vendredi;14;16:00;faible;1.0
standard;Lundi-vendredi;59;16:30;faible;1.0
standard;Lundi-vendredi;14;17:00;moyenne;2.0
standard;Lundi-vendredi;59;17:00;moyenne;2.0
standard;Lundi-vendredi;14;19:00;faible;1.0
standard;Lundi-vendredi;59;20:30;faible;1.0
standard;Lundi-vendredi;14;21:00;faible;1.0
standard;Lundi-vendredi;59;21:00;non ouvert;
standard;Lundi-vendredi;31;05:30;non ouvert;
standard;Lundi-vendredi;59;22:30;non ouvert;
standard;Lundi-vendredi;31;06:00;faible;1.0
standard;Lundi-vendredi;59;00:30;non ouvert;
standard;Lundi-vendredi;31;06:30;faible;1.0
standard;Lundi-vendredi;61;07:30;faible;1.0
standard;Lundi-vendredi;31;08:30;moyenne;2.0
standard;Lundi-vendredi;61;08:00;faible;1.0
standard;Lundi-vendredi;31;09:00;faible;1.0
standard;Lundi-vendredi;61;08:30;faible;1.0
standard;Lundi-vendredi;31;11:00;faible;1.0
standard;Lundi-vendredi;61;11:00;faible;1.0
standard;Lundi-vendredi;31;11:30;faible;1.0
standard;Lundi-vendredi;61;16:00;faible;1.0
standard;Lundi-vendredi;31;12:30;moyenne;2.0
standard;Lundi-vendredi;61;18:30;faible;1.0
standard;Lundi-vendredi;31;13:00;haute;3.0
standard;Lundi-vendredi;61;19:00;faible;1.0
standard;Lundi-vendredi;31;13:30;faible;1.0
standard;Lundi-vendredi;61;20:30;faible;1.0
standard;Lundi-vendredi;31;14:00;faible;1.0
standard;Lundi-vendredi;61;21:00;non ouvert;
standard;Lundi-vendredi;31;17:00;moyenne;2.0
standard;Lundi-vendredi;62;06:00;faible;1.0
standard;Lundi-vendredi;31;18:00;moyenne;2.0
standard;Lundi-vendredi;62;11:00;faible;1.0
standard;Lundi-vendredi;31;19:30;faible;1.0
standard;Lundi-vendredi;62;12:30;faible;1.0
standard;Lundi-vendredi;31;21:30;non ouvert;
standard;Lundi-vendredi;62;14:30;faible;1.0
standard;Lundi-vendredi;31;22:30;non ouvert;
standard;Lundi-vendredi;62;16:30;faible;1.0
standard;Lundi-vendredi;32;06:30;non ouvert;
standard;Lundi-vendredi;62;18:00;faible;1.0
standard;Lundi-vendredi;32;09:30;faible;1.0
standard;Lundi-vendredi;62;18:30;faible;1.0
standard;Lundi-vendredi;32;14:00;faible;1.0
standard;Lundi-vendredi;62;19:00;faible;1.0
standard;Lundi-vendredi;32;15:00;faible;1.0
standard;Lundi-vendredi;62;19:30;faible;1.0
standard;Lundi-vendredi;32;17:30;faible;1.0
standard;Lundi-vendredi;62;21:30;non ouvert;
standard;Lundi-vendredi;32;22:30;non ouvert;
standard;Lundi-vendredi;62;23:00;non ouvert;
standard;Lundi-vendredi;34;09:00;faible;1.0
standard;Lundi-vendredi;64;06:00;faible;1.0
standard;Lundi-vendredi;34;11:00;faible;1.0
standard;Lundi-vendredi;64;09:30;faible;1.0
standard;Lundi-vendredi;34;13:30;faible;1.0
standard;Lundi-vendredi;64;13:30;faible;1.0
standard;Lundi-vendredi;34;14:30;faible;1.0
standard;Lundi-vendredi;64;18:00;faible;1.0
standard;Lundi-vendredi;34;15:00;faible;1.0
standard;Lundi-vendredi;64;19:00;faible;1.0
standard;Lundi-vendredi;34;15:30;faible;1.0
standard;Lundi-vendredi;64;20:00;faible;1.0
standard;Lundi-vendredi;34;16:30;faible;1.0
standard;Lundi-vendredi;64;23:30;non ouvert;
standard;Lundi-vendredi;34;20:00;non ouvert;
standard;Lundi-vendredi;64;00:30;non ouvert;
standard;Lundi-vendredi;34;21:30;non ouvert;
standard;Lundi-vendredi;65;10:00;faible;1.0
standard;Lundi-vendredi;35;07:00;faible;1.0
standard;Lundi-vendredi;65;13:30;faible;1.0
standard;Lundi-vendredi;35;15:00;non ouvert;
standard;Lundi-vendredi;65;14:00;faible;1.0
standard;Lundi-vendredi;35;19:00;faible;1.0
standard;Lundi-vendredi;65;16:30;faible;1.0
standard;Lundi-vendredi;36;08:30;faible;1.0
standard;Lundi-vendredi;65;17:30;faible;1.0
standard;Lundi-vendredi;36;10:30;faible;1.0
standard;Lundi-vendredi;65;22:00;non ouvert;
standard;Lundi-vendredi;36;11:30;faible;1.0
standard;Lundi-vendredi;67;09:00;faible;1.0
standard;Lundi-vendredi;36;12:30;faible;1.0
standard;Lundi-vendredi;67;11:00;faible;1.0
standard;Lundi-vendredi;36;14:00;faible;1.0
standard;Lundi-vendredi;67;12:00;faible;1.0
standard;Lundi-vendredi;36;15:30;faible;1.0
standard;Lundi-vendredi;67;13:30;faible;1.0
standard;Lundi-vendredi;36;19:00;faible;1.0
standard;Lundi-vendredi;67;14:30;faible;1.0
standard;Lundi-vendredi;36;19:30;faible;1.0
standard;Lundi-vendredi;67;18:30;faible;1.0
standard;Lundi-vendredi;36;21:30;non ouvert;
standard;Lundi-vendredi;67;19:30;faible;1.0
standard;Lundi-vendredi;37;05:30;non ouvert;
standard;Lundi-vendredi;67;20:00;faible;1.0
standard;Lundi-vendredi;37;07:00;faible;1.0
standard;Lundi-vendredi;67;20:30;faible;1.0
standard;Lundi-vendredi;37;08:30;faible;1.0
standard;Lundi-vendredi;68;06:30;moyenne;2.0
standard;Lundi-vendredi;37;10:30;non ouvert;
standard;Lundi-vendredi;68;07:00;faible;1.0
standard;Lundi-vendredi;37;14:00;non ouvert;
standard;Lundi-vendredi;68;08:30;faible;1.0
standard;Lundi-vendredi;37;14:30;non ouvert;
standard;Lundi-vendredi;68;09:30;faible;1.0
standard;Lundi-vendredi;37;15:30;non ouvert;
standard;Lundi-vendredi;68;10:00;faible;1.0
standard;Lundi-vendredi;37;18:00;faible;1.0
standard;Lundi-vendredi;68;13:30;faible;1.0
standard;Lundi-vendredi;37;18:30;faible;1.0
standard;Lundi-vendredi;68;15:00;faible;1.0
standard;Lundi-vendredi;37;22:00;non ouvert;
standard;Lundi-vendredi;68;16:00;faible;1.0
standard;Lundi-vendredi;38;13:00;non ouvert;
standard;Lundi-vendredi;68;16:30;faible;1.0
standard;Lundi-vendredi;38;15:00;non ouvert;
standard;Lundi-vendredi;68;18:00;faible;1.0
standard;Lundi-vendredi;38;17:30;faible;1.0
standard;Lundi-vendredi;68;19:00;faible;1.0
standard;Lundi-vendredi;38;19:00;non ouvert;
standard;Lundi-vendredi;68;23:00;non ouvert;
standard;Lundi-vendredi;38;22:30;non ouvert;
standard;Lundi-vendredi;70;08:00;faible;1.0
standard;Lundi-vendredi;40;07:30;haute;3.0
standard;Lundi-vendredi;70;08:30;faible;1.0
standard;Lundi-vendredi;40;08:00;faible;1.0
standard;Lundi-vendredi;70;10:30;non ouvert;
standard;Lundi-vendredi;40;10:30;non ouvert;
standard;Lundi-vendredi;70;12:30;faible;1.0
standard;Lundi-vendredi;40;17:30;faible;1.0
standard;Lundi-vendredi;70;16:30;faible;1.0
standard;Lundi-vendredi;40;19:00;non ouvert;
standard;Lundi-vendredi;70;18:00;faible;1.0
standard;Lundi-vendredi;40;19:30;non ouvert;
standard;Lundi-vendredi;70;19:00;faible;1.0
standard;Lundi-vendredi;40;20:00;non ouvert;
standard;Lundi-vendredi;70;20:00;non ouvert;
standard;Lundi-vendredi;41ex;05:00;non ouvert;
standard;Lundi-vendredi;70;21:00;non ouvert;
standard;Lundi-vendredi;41ex;06:30;non ouvert;
standard;Lundi-vendredi;71;08:00;faible;1.0
standard;Lundi-vendredi;41ex;08:00;moyenne;2.0
standard;Lundi-vendredi;71;11:30;non ouvert;
standard;Lundi-vendredi;41ex;09:30;non ouvert;
standard;Lundi-vendredi;71;16:00;faible;1.0
standard;Lundi-vendredi;41ex;10:00;non ouvert;
standard;Lundi-vendredi;71;16:30;faible;1.0
standard;Lundi-vendredi;41ex;12:30;non ouvert;
standard;Lundi-vendredi;71;18:30;faible;1.0
standard;Lundi-vendredi;41ex;19:00;non ouvert;
standard;Lundi-vendredi;71;19:00;faible;1.0
standard;Lundi-vendredi;41ex;19:30;non ouvert;
standard;Lundi-vendredi;72;07:00;faible;1.0
standard;Lundi-vendredi;41ex;20:00;non ouvert;
standard;Lundi-vendredi;72;09:30;faible;1.0
standard;Lundi-vendredi;41ex;21:30;non ouvert;
standard;Lundi-vendredi;72;13:30;faible;1.0
standard;Lundi-vendredi;41ex;22:00;non ouvert;
standard;Lundi-vendredi;72;15:00;faible;1.0
standard;Lundi-vendredi;41ex;23:30;non ouvert;
standard;Lundi-vendredi;72;15:30;faible;1.0
standard;Lundi-vendredi;44ex;05:30;non ouvert;
standard;Lundi-vendredi;72;19:00;faible;1.0
standard;Lundi-vendredi;44ex;09:00;non ouvert;
standard;Lundi-vendredi;72;20:00;faible;1.0
standard;Lundi-vendredi;44ex;12:00;non ouvert;
standard;Lundi-vendredi;72;20:30;faible;1.0
standard;Lundi-vendredi;44ex;14:00;non ouvert;
standard;Lundi-vendredi;72;22:30;non ouvert;
standard;Lundi-vendredi;44ex;16:00;faible;1.0
standard;Lundi-vendredi;72;23:00;non ouvert;
standard;Lundi-vendredi;44ex;16:30;moyenne;2.0
standard;Lundi-vendredi;73;07:00;faible;1.0
standard;Lundi-vendredi;44ex;17:00;moyenne;2.0
standard;Lundi-vendredi;73;07:30;moyenne;2.0
standard;Lundi-vendredi;44ex;17:30;moyenne;2.0
standard;Lundi-vendredi;73;08:00;faible;1.0
standard;Lundi-vendredi;44ex;20:00;non ouvert;
standard;Lundi-vendredi;73;09:00;faible;1.0
standard;Lundi-vendredi;44ex;20:30;non ouvert;
standard;Lundi-vendredi;73;13:00;faible;1.0
standard;Lundi-vendredi;44ex;00:00;non ouvert;
standard;Lundi-vendredi;73;19:00;faible;1.0
Articulés;Lundi-vendredi;50;07:00;moyenne;2.0
standard;Lundi-vendredi;73;21:30;non ouvert;
Articulés;Lundi-vendredi;50;08:00;haute;3.0
standard;Lundi-vendredi;74;06:00;faible;1.0
Articulés;Lundi-vendredi;50;08:30;moyenne;2.0
standard;Lundi-vendredi;74;11:00;faible;1.0
Articulés;Lundi-vendredi;50;10:00;faible;1.0
standard;Lundi-vendredi;74;11:30;faible;1.0
Articulés;Lundi-vendredi;50;11:00;faible;1.0
standard;Lundi-vendredi;74;13:00;faible;1.0
Articulés;Lundi-vendredi;50;14:30;faible;1.0
standard;Lundi-vendredi;74;14:30;faible;1.0
Articulés;Lundi-vendredi;50;16:30;faible;1.0
standard;Lundi-vendredi;74;16:30;faible;1.0
Articulés;Lundi-vendredi;50;18:30;faible;1.0
standard;Lundi-vendredi;74;17:30;faible;1.0
Articulés;Lundi-vendredi;50;19:00;faible;1.0
standard;Lundi-vendredi;74;18:30;faible;1.0
Articulés;Lundi-vendredi;50;21:00;non ouvert;
standard;Lundi-vendredi;74;23:00;non ouvert;
standard;Lundi-vendredi;51;05:00;non ouvert;
standard;Lundi-vendredi;74;00:00;non ouvert;
standard;Lundi-vendredi;51;07:30;faible;1.0
standard;Lundi-vendredi;75;16:00;faible;1.0
standard;Lundi-vendredi;51;08:30;faible;1.0
standard;Lundi-vendredi;75;17:30;faible;1.0
standard;Lundi-vendredi;51;15:00;faible;1.0
standard;Lundi-vendredi;75;19:00;faible;1.0
standard;Lundi-vendredi;51;17:30;faible;1.0
standard;Lundi-vendredi;75;23:30;non ouvert;
standard;Lundi-vendredi;52;08:00;faible;1.0
standard;Lundi-vendredi;76;06:30;non ouvert;
standard;Lundi-vendredi;52;11:00;faible;1.0
standard;Lundi-vendredi;76;08:00;faible;1.0
standard;Lundi-vendredi;52;13:00;faible;1.0
standard;Lundi-vendredi;76;10:00;faible;1.0
standard;Lundi-vendredi;52;18:00;faible;1.0
standard;Lundi-vendredi;76;13:30;faible;1.0
standard;Lundi-vendredi;52;19:00;faible;1.0
standard;Lundi-vendredi;76;16:30;faible;1.0
standard;Lundi-vendredi;52;19:30;faible;1.0
standard;Lundi-vendredi;76;19:30;faible;1.0
standard;Lundi-vendredi;52;21:00;non ouvert;
standard;Lundi-vendredi;76;21:00;non ouvert;
standard;Lundi-vendredi;52;21:30;non ouvert;
standard;Lundi-vendredi;77;09:00;faible;1.0
standard;Lundi-vendredi;52;22:00;non ouvert;
standard;Lundi-vendredi;77;13:00;faible;1.0
standard;Lundi-vendredi;52;22:30;non ouvert;
standard;Lundi-vendredi;77;15:00;faible;1.0
standard;Lundi-vendredi;52;00:00;non ouvert;
standard;Lundi-vendredi;77;18:30;faible;1.0
Articulés;Lundi-vendredi;53;05:00;non ouvert;
standard;Lundi-vendredi;77;19:00;faible;1.0
Articulés;Lundi-vendredi;53;08:30;faible;1.0
standard;Lundi-vendredi;77;21:30;non ouvert;
Articulés;Lundi-vendredi;53;10:30;faible;1.0
standard;Lundi-vendredi;77;00:30;non ouvert;
Articulés;Lundi-vendredi;53;12:00;faible;1.0
standard;Lundi-vendredi;78;05:30;non ouvert;
Articulés;Lundi-vendredi;53;13:30;faible;1.0
standard;Lundi-vendredi;78;06:30;faible;1.0
Articulés;Lundi-vendredi;53;17:30;faible;1.0
standard;Lundi-vendredi;78;08:00;faible;1.0
Articulés;Lundi-vendredi;53;21:00;non ouvert;
standard;Lundi-vendredi;78;16:30;haute;3.0
Articulés;Lundi-vendredi;53;23:30;non ouvert;
standard;Lundi-vendredi;78;17:00;faible;1.0
Articulés;Lundi-vendredi;53;00:00;non ouvert;
standard;Lundi-vendredi;78;19:00;faible;1.0
Articulés;Lundi-vendredi;54;05:00;non ouvert;
standard;Lundi-vendredi;78;19:30;faible;1.0
Articulés;Lundi-vendredi;54;09:00;faible;1.0
standard;Lundi-vendredi;78;22:30;non ouvert;
Articulés;Lundi-vendredi;54;16:30;faible;1.0
standard;Lundi-vendredi;79;05:30;non ouvert;
Articulés;Lundi-vendredi;54;22:00;non ouvert;
standard;Lundi-vendredi;79;09:00;faible;1.0
Articulés;Lundi-vendredi;54;23:30;non ouvert;
standard;Lundi-vendredi;79;09:30;faible;1.0
Articulés;Lundi-vendredi;55;08:30;faible;1.0
standard;Lundi-vendredi;79;11:00;non ouvert;
Articulés;Lundi-vendredi;55;10:30;faible;1.0
standard;Lundi-vendredi;79;12:30;faible;1.0
Articulés;Lundi-vendredi;55;15:30;faible;1.0
standard;Lundi-vendredi;79;16:00;faible;1.0
Articulés;Lundi-vendredi;55;17:30;faible;1.0
standard;Lundi-vendredi;80;05:30;non ouvert;
Articulés;Lundi-vendredi;55;19:00;faible;1.0
standard;Lundi-vendredi;80;07:00;faible;1.0
Articulés;Lundi-vendredi;55;22:00;non ouvert;
standard;Lundi-vendredi;80;07:30;faible;1.0
Articulés;Lundi-vendredi;55;22:30;non ouvert;
standard;Lundi-vendredi;80;11:00;faible;1.0
standard;Lundi-vendredi;56;08:30;faible;1.0
standard;Lundi-vendredi;81;05:30;non ouvert;
standard;Lundi-vendredi;56;09:00;faible;1.0
standard;Lundi-vendredi;81;11:30;non ouvert;
standard;Lundi-vendredi;56;09:30;faible;1.0
standard;Lundi-vendredi;81;14:00;faible;1.0
standard;Lundi-vendredi;56;10:00;faible;1.0
standard;Lundi-vendredi;81;14:30;faible;1.0
standard;Lundi-vendredi;56;11:30;faible;1.0
standard;Lundi-vendredi;81;20:30;faible;1.0
standard;Lundi-vendredi;56;12:30;moyenne;2.0
standard;Lundi-vendredi;81;21:00;non ouvert;
standard;Lundi-vendredi;56;13:00;faible;1.0
standard;Lundi-vendredi;82;10:30;non ouvert;
standard;Lundi-vendredi;56;16:00;faible;1.0
standard;Lundi-vendredi;82;14:00;non ouvert;
standard;Lundi-vendredi;56;17:30;faible;1.0
standard;Lundi-vendredi;82;15:30;non ouvert;
standard;Lundi-vendredi;56;20:30;faible;1.0
standard;Lundi-vendredi;82;18:00;haute;3.0
standard;Lundi-vendredi;56;21:00;non ouvert;
standard;Lundi-vendredi;82;20:00;non ouvert;
standard;Lundi-vendredi;56;21:30;non ouvert;
standard;Lundi-vendredi;90;08:00;faible;1.0
standard;Lundi-vendredi;56;00:00;non ouvert;
standard;Lundi-vendredi;90;11:30;non ouvert;
standard;Lundi-vendredi;56;00:30;non ouvert;
standard;Lundi-vendredi;90;12:00;non ouvert;
Articulés;Lundi-vendredi;57;08:00;haute;3.0
standard;Lundi-vendredi;90;13:00;non ouvert;
Articulés;Lundi-vendredi;57;12:30;faible;1.0
standard;Lundi-vendredi;90;14:30;non ouvert;
Articulés;Lundi-vendredi;57;15:00;haute;3.0
standard;Lundi-vendredi;90;15:00;non ouvert;
Articulés;Lundi-vendredi;57;16:00;faible;1.0
standard;Lundi-vendredi;90;23:00;non ouvert;
Articulés;Lundi-vendredi;57;17:30;moyenne;2.0
standard;Lundi-vendredi;91;05:00;non ouvert;
Articulés;Lundi-vendredi;57;18:00;moyenne;2.0
standard;Lundi-vendredi;91;06:30;non ouvert;
Articulés;Lundi-vendredi;57;21:30;faible;1.0
standard;Lundi-vendredi;91;08:00;moyenne;2.0
standard;Lundi-vendredi;59;07:00;moyenne;2.0
standard;Lundi-vendredi;91;09:00;faible;1.0
standard;Lundi-vendredi;59;07:30;moyenne;2.0
standard;Lundi-vendredi;91;13:00;faible;1.0
standard;Lundi-vendredi;59;12:30;faible;1.0
standard;Lundi-vendredi;91;14:00;faible;1.0
standard;Lundi-vendredi;59;15:00;faible;1.0
standard;Lundi-vendredi;91;15:30;faible;1.0
standard;Lundi-vendredi;59;17:30;faible;1.0
standard;Lundi-vendredi;91;17:30;faible;1.0
standard;Lundi-vendredi;59;19:30;faible;1.0
standard;Lundi-vendredi;91;20:30;non ouvert;
standard;Lundi-vendredi;61;10:30;faible;1.0
standard;Lundi-vendredi;91;21:00;non ouvert;
standard;Lundi-vendredi;61;14:30;faible;1.0
standard;Lundi-vendredi;94;05:00;non ouvert;
standard;Lundi-vendredi;61;22:00;non ouvert;
standard;Lundi-vendredi;94;05:30;non ouvert;
standard;Lundi-vendredi;61;23:00;non ouvert;
standard;Lundi-vendredi;94;06:00;non ouvert;
standard;Lundi-vendredi;61;00:30;non ouvert;
standard;Lundi-vendredi;94;10:00;faible;1.0
standard;Lundi-vendredi;62;05:30;non ouvert;
standard;Lundi-vendredi;94;10:30;faible;1.0
standard;Lundi-vendredi;62;09:30;faible;1.0
standard;Lundi-vendredi;94;15:30;faible;1.0
standard;Lundi-vendredi;62;10:00;faible;1.0
standard;Lundi-vendredi;94;18:00;non ouvert;
standard;Lundi-vendredi;62;13:30;faible;1.0
standard;Lundi-vendredi;94;18:30;non ouvert;
standard;Lundi-vendredi;62;20:00;faible;1.0
standard;Lundi-vendredi;94;19:30;non ouvert;
standard;Lundi-vendredi;62;20:30;faible;1.0
standard;Lundi-vendredi;94;21:00;non ouvert;
standard;Lundi-vendredi;62;22:00;non ouvert;
standard;Lundi-vendredi;94;22:00;non ouvert;
standard;Lundi-vendredi;64;07:00;faible;1.0
standard;Lundi-vendredi;150ex;09:00;non ouvert;
standard;Lundi-vendredi;64;08:00;moyenne;2.0
standard;Lundi-vendredi;150ex;10:00;non ouvert;
standard;Lundi-vendredi;64;10:00;moyenne;2.0
standard;Lundi-vendredi;150ex;11:00;non ouvert;
standard;Lundi-vendredi;64;11:00;faible;1.0
standard;Lundi-vendredi;150ex;12:30;non ouvert;
standard;Lundi-vendredi;64;15:30;moyenne;2.0
standard;Lundi-vendredi;150ex;22:30;non ouvert;
standard;Lundi-vendredi;64;16:30;moyenne;2.0
standard;Lundi-vendredi;150ex;23:30;non ouvert;
standard;Lundi-vendredi;64;17:30;moyenne;2.0
standard;Lundi-vendredi;151ex;06:00;non ouvert;
standard;Lundi-vendredi;64;22:00;non ouvert;
standard;Lundi-vendredi;151ex;06:30;non ouvert;
standard;Lundi-vendredi;64;23:00;non ouvert;
standard;Lundi-vendredi;151ex;07:30;faible;1.0
standard;Lundi-vendredi;64;00:00;non ouvert;
standard;Lundi-vendredi;151ex;09:30;non ouvert;
standard;Lundi-vendredi;65;06:30;faible;1.0
standard;Lundi-vendredi;151ex;10:00;non ouvert;
standard;Lundi-vendredi;65;08:00;faible;1.0
standard;Lundi-vendredi;151ex;12:00;non ouvert;
standard;Lundi-vendredi;65;08:30;faible;1.0
standard;Lundi-vendredi;151ex;16:30;faible;1.0
standard;Lundi-vendredi;65;11:30;faible;1.0
standard;Lundi-vendredi;151ex;18:00;faible;1.0
standard;Lundi-vendredi;65;12:00;faible;1.0
standard;Lundi-vendredi;151ex;19:00;non ouvert;
standard;Lundi-vendredi;65;12:30;faible;1.0
standard;Lundi-vendredi;151ex;22:30;non ouvert;
standard;Lundi-vendredi;65;13:00;faible;1.0
standard;Lundi-vendredi;151ex;23:30;non ouvert;
standard;Lundi-vendredi;65;14:30;faible;1.0
standard;Lundi-vendredi;152ex;06:00;non ouvert;
standard;Lundi-vendredi;65;18:00;faible;1.0
standard;Lundi-vendredi;152ex;07:00;haute;3.0
standard;Lundi-vendredi;65;20:30;faible;1.0
standard;Lundi-vendredi;152ex;08:00;moyenne;2.0
standard;Lundi-vendredi;65;21:00;non ouvert;
standard;Lundi-vendredi;152ex;08:30;faible;1.0
standard;Lundi-vendredi;67;05:30;non ouvert;
standard;Lundi-vendredi;152ex;11:30;non ouvert;
standard;Lundi-vendredi;67;08:00;moyenne;2.0
standard;Lundi-vendredi;152ex;12:00;non ouvert;
standard;Lundi-vendredi;67;09:30;faible;1.0
standard;Lundi-vendredi;152ex;13:30;non ouvert;
standard;Lundi-vendredi;67;10:00;faible;1.0
standard;Lundi-vendredi;152ex;14:00;non ouvert;
standard;Lundi-vendredi;67;11:30;faible;1.0
standard;Lundi-vendredi;152ex;17:00;moyenne;2.0
standard;Lundi-vendredi;67;15:00;faible;1.0
standard;Lundi-vendredi;152ex;18:30;faible;1.0
standard;Lundi-vendredi;67;23:30;non ouvert;
standard;Lundi-vendredi;152ex;22:30;non ouvert;
standard;Lundi-vendredi;67;00:00;non ouvert;
standard;Lundi-vendredi;153ex;07:30;haute;3.0
standard;Lundi-vendredi;68;08:00;faible;1.0
standard;Lundi-vendredi;153ex;12:00;non ouvert;
standard;Lundi-vendredi;68;12:30;faible;1.0
standard;Lundi-vendredi;153ex;18:00;haute;3.0
standard;Lundi-vendredi;70;06:00;faible;1.0
standard;Lundi-vendredi;153ex;20:30;non ouvert;
standard;Lundi-vendredi;70;07:00;faible;1.0
standard;Lundi-vendredi;153ex;21:30;non ouvert;
standard;Lundi-vendredi;70;10:00;non ouvert;
standard;Lundi-vendredi;154ex;06:30;non ouvert;
standard;Lundi-vendredi;70;11:00;non ouvert;
standard;Lundi-vendredi;154ex;11:00;non ouvert;
standard;Lundi-vendredi;70;12:00;faible;1.0
standard;Lundi-vendredi;154ex;11:30;non ouvert;
standard;Lundi-vendredi;70;13:30;non ouvert;
standard;Lundi-vendredi;154ex;12:30;non ouvert;
standard;Lundi-vendredi;70;17:30;faible;1.0
standard;Lundi-vendredi;154ex;13:30;non ouvert;
standard;Lundi-vendredi;70;20:30;non ouvert;
standard;Lundi-vendredi;154ex;14:30;non ouvert;
standard;Lundi-vendredi;71;05:30;non ouvert;
standard;Lundi-vendredi;154ex;16:00;faible;1.0
standard;Lundi-vendredi;71;06:30;faible;1.0
standard;Lundi-vendredi;154ex;16:30;faible;1.0
standard;Lundi-vendredi;71;07:00;faible;1.0
standard;Lundi-vendredi;154ex;22:30;non ouvert;
standard;Lundi-vendredi;71;08:30;faible;1.0
standard;Lundi-vendredi;155ex;11:30;non ouvert;
standard;Lundi-vendredi;71;13:00;non ouvert;
standard;Lundi-vendredi;155ex;12:30;non ouvert;
standard;Lundi-vendredi;71;17:00;faible;1.0
standard;Lundi-vendredi;155ex;14:00;non ouvert;
standard;Lundi-vendredi;71;20:30;non ouvert;
standard;Lundi-vendredi;155ex;14:30;non ouvert;
standard;Lundi-vendredi;71;23:00;non ouvert;
standard;Lundi-vendredi;155ex;23:00;non ouvert;
standard;Lundi-vendredi;72;05:30;non ouvert;
standard;Lundi-vendredi;156ex;07:00;haute;3.0
standard;Lundi-vendredi;72;11:00;faible;1.0
standard;Lundi-vendredi;156ex;08:30;faible;1.0
standard;Lundi-vendredi;72;11:30;faible;1.0
standard;Lundi-vendredi;156ex;10:00;non ouvert;
standard;Lundi-vendredi;72;14:00;faible;1.0
standard;Lundi-vendredi;156ex;10:30;non ouvert;
standard;Lundi-vendredi;72;16:30;faible;1.0
standard;Lundi-vendredi;156ex;11:00;non ouvert;
standard;Lundi-vendredi;72;18:00;faible;1.0
standard;Lundi-vendredi;156ex;12:30;non ouvert;
standard;Lundi-vendredi;72;22:00;non ouvert;
standard;Lundi-vendredi;156ex;15:30;non ouvert;
standard;Lundi-vendredi;73;06:30;faible;1.0
standard;Lundi-vendredi;156ex;16:00;faible;1.0
standard;Lundi-vendredi;73;11:00;faible;1.0
standard;Lundi-vendredi;156ex;17:00;faible;1.0
standard;Lundi-vendredi;73;11:30;faible;1.0
